driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
LowFam_2,31,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.94,0.0627
LowFam_0,32,A,P,AB->BF->FG->GH->HL->LP,56.0,600.0,41.29,0.0236
LowFam_1,32,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.73,0.0685
LowFam_2,32,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.94,0.0627
LowFam_0,33,A,P,AB->BF->FG->GH->HL->LP,56.0,600.0,41.29,0.0236
LowFam_1,33,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.73,0.0685
LowFam_2,33,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.94,0.0627
LowFam_0,34,A,P,AB->BF->FG->GH->HL->LP,56.0,600.0,41.29,0.0236
LowFam_1,34,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.73,0.0685
LowFam_2,34,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.94,0.0627
LowFam_0,35,A,P,AB->BF->FG->GH->HL->LP,56.0,600.0,41.29,0.0236
LowFam_1,35,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.73,0.0685
LowFam_2,35,A,P,AB->BF->FJ->JO->OP,54.0,541.42,37.94,0.0627
