driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Balanced_2,7,A,P,AE->EF->FJ->JK->KL->LP,77.0,600.0,39.55,0.087
Explorer_0,8,A,P,AE->EI->IJ->JK->KO->OP,61.0,600.0,36.72,0.1475
Explorer_1,8,A,P,AB->BC->CG->GH->HL->LP,70.0,600.0,31.43,0.2429
Explorer_2,8,A,P,AB->BC->CG->GH->HL->LP,70.0,600.0,31.66,0.2354
Habitual_0,8,A,P,AE->EF->FG->GK->KL->LP,72.0,600.0,31.04,0.3333
Habitual_1,8,A,P,AE->EF->FG->GK->KL->LP,72.0,600.0,31.6,0.3222
Habitual_2,8,A,P,AE->EF->FG->GK->KL->LP,72.0,600.0,31.83,0.3181
Cautious_0,8,A,P,AB->BF->FJ->JN->NO->OP,73.0,600.0,31.62,0.197
Cautious_1,8,A,P,AB->BF->FJ->JN->NO->OP,73.0,600.0,31.84,0.1918
Cautious_2,8,A,P,AE->EI->IJ->JN->NO->OP,65.0,600.0,35.45,0.1391
Balanced_0,8,A,P,AB->BF->FJ->JK->KL->LP,81.0,600.0,34.14,0.199
Balanced_1,8,A,P,AE->EF->FJ->JK->KL->LP,81.0,600.0,40.2,0.0938
Balanced_2,8,A,P,AE->EF->FJ->JK->KL->LP,82.0,600.0,40.82,0.0846
Explorer_0,9,A,P,AE->EI->IJ->JK->KO->OP,61.0,600.0,36.72,0.1475
Explorer_1,9,A,P,AB->BC->CG->GH->HL->LP,53.0,600.0,41.51,0.0
Explorer_2,9,A,P,AE->EI->IJ->JK->KO->OP,61.0,600.0,36.85,0.1433
Habitual_0,9,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,35.12,0.2394
Habitual_1,9,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,35.55,0.2337
Habitual_2,9,A,P,AE->EF->FG->GK->KL->LP,64.0,600.0,35.55,0.2337
Cautious_0,9,A,P,AE->EI->IJ->JN->NO->OP,86.0,600.0,33.39,0.1612
Cautious_1,9,A,P,AE->EI->IJ->JN->NO->OP,86.0,600.0,33.81,0.153
Cautious_2,9,A,P,AE->EI->IJ->JN->NO->OP,86.0,600.0,33.87,0.1513
Balanced_0,9,A,P,AB->BF->FJ->JK->KL->LP,52.0,600.0,42.98,0.0012
Balanced_1,9,A,P,AE->EF->FJ->JK->KL->LP,76.0,600.0,38.78,0.1312
Balanced_2,9,A,P,AE->EF->FJ->JK->KL->LP,76.0,600.0,38.64,0.1356
Explorer_0,10,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,10,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,10,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,10,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,10,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,10,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
Cautious_0,10,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,38.88,0.0505
Cautious_1,10,A,P,AE->EI->IJ->JN->NO->OP,74.0,600.0,39.02,0.0474
Cautious_2,10,A,P,AB->BF->FJ->JN->NO->OP,57.0,600.0,38.88,0.0168
Balanced_0,10,A,P,AB->BF->FJ->JK->KL->LP,56.0,600.0,40.18,0.0539
Balanced_1,10,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.14,0.0661
Balanced_2,10,A,P,AE->EF->FJ->JK->KL->LP,73.0,600.0,41.0,0.0693
Explorer_0,11,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.29,0.1519
Explorer_1,11,A,P,AB->BC->CG->GH->HL->LP,57.0,600.0,39.37,0.0421
Explorer_2,11,A,P,AE->EI->IJ->JK->KO->OP,62.0,600.0,36.42,0.1477
Habitual_0,11,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,33.7,0.2739
Habitual_1,11,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.17,0.2655
Habitual_2,11,A,P,AE->EF->FG->GK->KL->LP,66.0,600.0,34.29,0.2627
