driver_id,trip_number,start_node,goal_node,route_taken,total_trip_time,total_distance,average_speed,average_stress
Adaptive_75,53,J,E,JI->IE,46.0,316.23,25.67,0.4827
Adaptive_9,57,A,D,AD,13.0,150.0,42.31,0.1154
Adaptive_33,57,B,H,BH,11.0,141.42,46.82,0.0382
Adaptive_68,62,E,B,EF->FG->GB,45.0,457.65,37.33,0.2169
Adaptive_61,73,J,E,JI->IE,48.0,316.23,25.83,0.4783
Adaptive_17,65,G,E,GF->FE,28.0,299.54,40.54,0.16
Adaptive_23,66,G,D,GB->BA->AD,58.0,466.23,32.08,0.3408
Adaptive_25,63,A,B,AB,12.0,158.11,50.0,0.0
Adaptive_36,65,C,B,CB,26.0,150.0,25.45,0.4882
Adaptive_44,54,I,G,IE->EF->FG,64.0,457.65,36.7,0.2557
Adaptive_48,58,J,H,JC->CH,20.0,261.8,50.0,0.0
Adaptive_62,63,B,E,BG->GF->FE,43.0,457.65,40.23,0.1767
Adaptive_6,63,C,A,CB->BA,49.0,308.11,29.69,0.3845
Adaptive_14,59,E,H,EF->FH,31.0,316.23,37.58,0.2232
Adaptive_67,60,G,F,GF,11.0,141.42,50.0,0.0
Adaptive_24,58,I,H,IH,13.0,158.11,46.15,0.0462
Adaptive_16,62,I,B,IH->HB,41.0,299.54,27.44,0.4385
Adaptive_40,60,D,C,DJ->JC,26.0,330.28,46.92,0.0569
Adaptive_18,54,F,I,FE->EI,36.0,316.23,32.64,0.3339
Adaptive_4,66,H,F,HF,24.0,158.11,25.43,0.4887
Adaptive_21,59,E,B,EI->IH->HB,68.0,457.65,27.79,0.4328
Adaptive_33,58,H,C,HC,9.0,111.8,47.78,0.0267
Adaptive_5,60,D,E,DJ->JI->IE,98.0,496.51,26.03,0.4731
Adaptive_76,71,E,D,EI->IJ->JD,55.0,496.51,38.44,0.2167
Adaptive_13,63,I,B,IH->HB,38.0,299.54,28.95,0.4116
Adaptive_48,59,H,C,HC,9.0,111.8,48.33,0.02
Adaptive_41,65,G,A,GB->BA,58.0,316.23,33.27,0.312
Adaptive_55,62,D,F,DJ->JC->CH->HF,155.0,600.19,36.3,0.2617
Adaptive_14,60,H,C,HC,9.0,111.8,47.78,0.0267
Adaptive_19,62,C,E,CH->HF->FE,68.0,428.03,38.98,0.2087
Adaptive_49,55,H,J,HI->IJ,25.0,316.23,48.2,0.0216
Adaptive_8,63,H,G,HF->FG,81.0,299.54,33.38,0.3306
Adaptive_45,64,C,A,CB->BA,53.0,308.11,27.26,0.4411
Adaptive_79,62,E,I,EI,23.0,158.11,25.43,0.4887
Adaptive_7,70,H,D,HC->CJ->JD,36.0,442.08,46.94,0.0433
Adaptive_31,64,G,D,GB->BA->AD,48.0,466.23,35.52,0.2758
Adaptive_70,56,A,J,AD->DJ,37.0,330.28,32.84,0.327
Adaptive_27,61,C,D,CJ->JD,27.0,330.28,45.74,0.06
Adaptive_61,74,E,F,EF,19.0,158.11,30.79,0.3537
Adaptive_77,60,F,H,FH,23.0,158.11,25.43,0.4887
Adaptive_30,57,E,J,EI->IJ,38.0,316.23,32.5,0.3356
Adaptive_17,66,E,F,EF,20.0,158.11,29.5,0.383
Adaptive_22,58,D,E,DJ->JI->IE,93.0,496.51,27.76,0.4283
Adaptive_32,55,H,D,HB->BA->AD,55.0,449.54,39.36,0.2084
Adaptive_53,56,F,C,FH->HC,31.0,269.92,33.55,0.3213
Adaptive_69,66,C,G,CB->BG,44.0,308.11,39.0,0.2067
Adaptive_46,60,E,I,EI,25.0,158.11,35.0,0.2812
Adaptive_48,60,C,J,CJ,12.0,150.0,45.83,0.05
Adaptive_36,66,B,J,BC->CJ,23.0,300.0,47.83,0.0261
Adaptive_37,59,H,B,HB,34.0,141.42,25.5,0.487
Adaptive_68,63,B,I,BH->HI,26.0,299.54,42.88,0.1038
Adaptive_10,61,H,A,HB->BA,45.0,299.54,28.0,0.4338
Adaptive_60,65,D,I,DJ->JI,38.0,338.39,33.68,0.2995
Adaptive_38,62,C,A,CB->BA,50.0,308.11,26.25,0.4675
Adaptive_40,61,C,I,CH->HI,23.0,269.92,43.91,0.0835
Adaptive_56,56,H,G,HF->FG,64.0,299.54,32.35,0.3335
Adaptive_33,59,C,I,CH->HI,23.0,269.92,44.78,0.0704
Adaptive_70,57,J,I,JI,14.0,158.11,43.57,0.0943
Adaptive_35,70,I,A,IJ->JD->DA,38.0,488.39,47.24,0.0395
Adaptive_53,57,C,B,CB,11.0,150.0,50.0,0.0
Adaptive_67,61,F,H,FH,28.0,158.11,25.91,0.4764
Adaptive_11,70,G,C,GB->BC,38.0,308.11,33.09,0.3382
Adaptive_39,66,C,A,CB->BA,58.0,308.11,27.67,0.4386
Adaptive_71,62,E,D,EI->IJ->JD,58.0,496.51,35.1,0.285
Adaptive_4,67,F,H,FH,26.0,158.11,25.91,0.4764
Adaptive_17,67,F,G,FG,13.0,141.42,39.23,0.1662
Adaptive_52,59,C,A,CB->BA,83.0,308.11,30.72,0.3634
Adaptive_2,55,D,I,DJ->JI,38.0,338.39,33.29,0.3226
Adaptive_43,71,E,C,EF->FH->HC,48.0,428.03,37.81,0.2358
Adaptive_37,60,B,C,BC,11.0,150.0,50.0,0.0
Adaptive_66,61,J,F,JC->CH->HF,42.0,419.92,41.43,0.1543
Adaptive_72,55,E,H,EI->IH,41.0,316.23,34.12,0.2976
Adaptive_3,67,F,B,FH->HB,52.0,299.54,31.92,0.3442
Adaptive_57,64,H,E,HF->FE,43.0,316.23,31.35,0.3595
Adaptive_58,66,H,G,HF->FG,44.0,299.54,31.86,0.3377
Adaptive_6,64,A,I,AB->BH->HI,35.0,457.65,49.71,0.0034
Adaptive_10,62,A,D,AD,12.0,150.0,46.67,0.05
Adaptive_36,67,J,C,JC,14.0,150.0,41.43,0.16
Adaptive_45,65,A,G,AB->BG,24.0,316.23,50.0,0.0
Adaptive_9,58,D,J,DJ,41.0,180.28,26.15,0.47
Adaptive_24,59,H,E,HI->IE,35.0,316.23,37.29,0.228
Adaptive_19,63,E,F,EF,27.0,158.11,25.91,0.4764
Adaptive_42,71,A,F,AB->BH->HF,49.0,457.65,45.1,0.0837
Adaptive_49,56,J,B,JC->CB,27.0,300.0,41.48,0.1474
Adaptive_59,65,D,E,DJ->JI->IE,61.0,496.51,40.66,0.1662
Adaptive_78,66,D,H,DJ->JC->CH,49.0,442.08,34.38,0.2917
Adaptive_20,61,I,F,IE->EF,65.0,316.23,25.78,0.4796
Adaptive_53,58,B,H,BH,11.0,141.42,47.27,0.0436
Adaptive_5,61,E,G,EF->FG,34.0,299.54,32.94,0.3294
Adaptive_11,71,C,J,CJ,11.0,150.0,50.0,0.0
Adaptive_67,62,H,I,HI,12.0,158.11,50.0,0.0
Adaptive_17,68,G,F,GF,11.0,141.42,47.27,0.0327
Adaptive_32,56,D,B,DA->AB,24.0,308.11,48.12,0.0225
Adaptive_74,63,J,F,JI->IE->EF,76.0,474.34,26.18,0.4694
Adaptive_14,61,C,D,CJ->JD,33.0,330.28,36.82,0.2333
Adaptive_52,60,A,D,AD,12.0,150.0,45.0,0.065
Adaptive_16,63,B,E,BG->GF->FE,41.0,457.65,41.34,0.1527
Adaptive_41,66,A,F,AB->BG->GF,35.0,457.65,49.29,0.0086
Adaptive_70,58,I,J,IJ,16.0,158.11,38.12,0.1988
Adaptive_22,59,E,F,EF,27.0,158.11,27.27,0.4409
Adaptive_43,72,C,B,CB,13.0,150.0,43.85,0.0831
Adaptive_65,67,A,E,AB->BH->HF->FE,86.0,615.76,35.23,0.2721
Adaptive_75,54,E,H,EF->FH,50.0,316.23,29.0,0.4036
Adaptive_54,59,G,D,GB->BA->AD,82.0,466.23,32.8,0.3256
Adaptive_58,67,G,F,GF,11.0,141.42,47.27,0.0327
